Date,-1,1,-1,1,-1,1,-1,1,avgPrice_chang,stock_price_movement
13/02/2018,0.14634146,0.85365854,0.15942029,0.84057971,-0.1787937,1,0.22429907,0.77570094,0.0266,1
14/02/2018,0.21212121,0.78787879,0.1496063,0.8503937,-0.091593,1,0.21634615,0.78365385,0.0359,1
15/02/2018,0.19047619,0.80952381,0.2761194,0.7238806,-0.2290655,1,0.24220624,0.75779377,0.0191,1
16/02/2018,0.256,0.744,0.25842697,0.74157303,-0.1985619,1,0.25137615,0.74862385,0.0341,-1
20/02/2018,0.21621622,0.78378378,0.21839081,0.7816092,-0.0913629,1,0.22527473,0.77472528,-0.0011,1
21/02/2018,0.56410256,0.43589744,0.41176471,0.58823529,-1,0.55876919,0.41584158,0.58415842,0.0056,1
22/02/2018,0.26923077,0.73076923,0.16111111,0.83888889,-0.0411916,1,0.18032787,0.81967213,0.0138,1
23/02/2018,0.25,0.75,0.42857143,0.57142857,-1,0.29781067,0.36781609,0.63218391,0.0095,-1
26/02/2018,0.48387097,0.51612903,0.14473684,0.85526316,-0.2090783,1,0.2240566,0.7759434,-0.002,-1
27/02/2018,0.36,0.64,0.47826087,0.52173913,-0.981765085,1,0.351778656,0.648221344,-0.006,-1
28/02/2018,0.333333333,0.666666667,0.45,0.55,-1,0.185478536,0.344086022,0.655913978,-0.0064,-1
1/03/2018,0.258064516,0.741935484,0.181818182,0.818181818,-0.101880418,1,0.245,0.755,-0.0099,1
2/03/2018,0.52,0.48,0.5,0.5,-0.572843388,1,0.422459893,0.577540107,-0.0094,1
5/03/2018,0.311111111,0.688888889,0.27173913,0.72826087,-0.652819604,1,0.255451713,0.744548287,0.0144,1
6/03/2018,0.16666667,0.83333333,0.31578947,0.68421053,-0.0745524,1,0.37716263,0.62283737,-0.0031,-1
7/03/2018,0.269230769,0.730769231,0.428571429,0.571428571,-0.28754853,1,0.326848249,0.673151751,0.0051,1
8/03/2018,0.32,0.68,0.433333333,0.566666667,-1,0.825349272,0.307189542,0.692810458,0.0054,1
9/03/2018,0.209302326,0.790697674,0.12,0.88,-0.024840846,1,0.176245211,0.823754789,0.007,1
12/03/2018,0.084337349,0.915662651,0.058020478,0.941979522,-0.236294774,1,0.219178082,0.780821918,0.0147,-1
13/03/2018,0.34375,0.65625,0.423076923,0.576923077,-1,0.080705261,0.359477124,0.640522876,-0.0005,1
14/03/2018,0.296296296,0.703703704,0.375,0.625,-0.822393551,1,0.323770492,0.676229508,-0.0022,-1
15/03/2018,0.36,0.64,0.47826087,0.52173913,-0.981765085,1,0.351778656,0.648221344,-0.006,-1
16/03/2018,0.333333333,0.666666667,0.45,0.55,-1,0.185478536,0.344086022,0.655913978,-0.0064,-1
19/03/2018,0.258064516,0.741935484,0.181818182,0.818181818,-0.101880418,1,0.245,0.755,-0.0099,1
20/03/2018,0.52,0.48,0.5,0.5,-0.572843388,1,0.422459893,0.577540107,-0.0094,1
21/03/2018,0.311111111,0.688888889,0.27173913,0.72826087,-0.652819604,1,0.255451713,0.744548287,0.0144,1
22/03/2018,0.326086957,0.673913043,0.369230769,0.630769231,-0.656501401,1,0.377934272,0.622065728,0.0213,-1
23/03/2018,0.315789474,0.684210526,0.495049505,0.504950495,-1,0.292408213,0.477192982,0.522807018,-0.009,1
26/03/2018,0.22580645,0.77419355,0.29473684,0.70526316,-0.7902212,1,0.28645833,0.71354167,0.0079,-1
27/03/2018,0.27272727,0.72727273,0.20895522,0.79104478,-0.1533641,1,0.25,0.75,-0.0111,-1
28/03/2018,0.27272727,0.72727273,0.20895522,0.79104478,-0.1533641,1,0.25,0.75,-0.0111,-1
